

Phone powered on Date =1970-03-21-12:59:06.395776
Phone Up Time(Seconds) =123
Phone Flash Version =payton-userdebug 7.1.1 NPW26.83-29 86 intcfg,test-keys
Phone boot mode =normal

TimeStamp,UpTime,dc_current_max,dc_online,dc_voltage_now,dc_present,bms_temp,bms_constant_charge_voltage,bms_charge_now_raw,bms_resistance,bms_charge_full_design,bms_current_now,bms_charge_now,bms_soc_reporting_ready,bms_charge_full,bms_capacity,bms_voltage_max_design,bms_debug_battery,bms_charge_counter,bms_voltage_ocv,bms_voltage_now,bms_battery_type,bms_cycle_count,bms_time_to_full_avg,bms_time_to_empty_avg,bms_resistance_id,bms_cycle_count_id,usb_real_type,usb_boost_current,usb_hw_current_max,usb_system_temp_level,usb_pd_current_max,usb_input_current_settled,usb_current_max,usb_typec_power_role,usb_num_system_temp_levels,usb_typec_mode,usb_input_current_now,usb_online,usb_voltage_max,usb_voltage_min,usb_voltage_now,usb_pe_start,usb_typec_cc_orientation,usb_pd_allowed,usb_pd_active,usb_ctm_current_max,usb_pr_swap,usb_present,main_fcc_delta,main_input_current_settled,main_current_max,main_input_voltage_settled,main_constant_charge_current_max,main_voltage_max,usbeb_current_max,usbeb_online,usbeb_present,wireless_system_temp_level,wireless_current_max,wireless_num_system_temp_levels,wireless_online,wireless_present,battery_age,battery_temp,battery_voltage_qnovo,battery_step_charging_step,battery_dp_dm,battery_charger_temp_max,battery_battery_charging_enabled,battery_input_suspend,battery_system_temp_level,battery_set_ship_mode,battery_rerun_aicl,battery_charger_temp,battery_input_current_limited,battery_current_now,battery_parallel_disable,battery_charge_done,battery_charge_rate,battery_charge_type,battery_capacity,battery_health,battery_num_system_temp_levels,battery_constant_charge_current_max,battery_status,battery_voltage_max,battery_voltage_now,battery_die_health,battery_technology,battery_step_charging_enabled,battery_present,battery_current_qnovo,pc_port_online,
1970-03-26-08:13:24.169642,633,500000,0,0,0,250,4389899,-1031345,180908,3039000,-481933,0,1,3039000,90,4400000,0,1443840,4235358,4305897,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,881,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-476073,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4305653,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:13:56.967020,666,500000,0,0,0,250,4389899,-1026892,181640,3039000,-484374,0,1,3039000,90,4400000,0,1448293,4235846,4308582,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,890,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-484374,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4308582,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:14:22.709492,692,500000,0,0,0,250,4389899,-1023453,179687,3039000,-450683,0,1,3039000,90,4400000,0,1451733,4235358,4306141,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,888,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-450683,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4306141,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:14:57.130143,726,500000,0,0,0,250,4389899,-1018999,178710,3039000,-479491,0,1,3039000,90,4400000,0,1456186,4237799,4310779,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,887,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-483398,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4311024,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:15:57.290250,786,500000,0,0,0,250,4389899,-1010791,178710,3039000,-436523,0,1,3039000,90,4400000,0,1464394,4238287,4311024,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,887,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-436523,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4311024,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:16:57.453144,846,500000,0,0,0,250,4389899,-1002871,178222,3039000,-286620,0,1,3039000,91,4400000,0,1472314,4241217,4298572,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,660,53873,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-406738,0,0,Normal,Fast,91,Good,6,3000000,Charging,-22,4309559,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:17:26.935224,876,500000,0,0,0,250,4389899,-998826,167968,3039000,-483398,0,1,3039000,91,4400000,0,1476359,4241705,4320545,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,641,53873,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-483398,0,0,Normal,Fast,91,Good,6,3000000,Charging,-22,4320545,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:17:57.611675,907,500000,0,0,0,250,4389899,-994788,169677,3039000,-479491,0,1,3039000,91,4400000,0,1480397,4245611,4322010,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,641,53873,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-479491,0,0,Normal,Fast,91,Good,6,3000000,Charging,-22,4322010,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:18:57.803943,967,500000,0,0,0,250,4389899,-986978,173095,3039000,-479491,0,1,3039000,91,4400000,0,1488207,4248053,4325672,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,627,53873,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,300,1,-345214,0,0,Normal,Fast,91,Good,6,3000000,Charging,-22,4310291,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:19:57.932973,1027,500000,0,0,0,250,4389899,-978919,175536,3039000,-483398,0,1,3039000,91,4400000,0,1496267,4250494,4329822,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,613,53873,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-483398,0,0,Normal,Fast,91,Good,6,3000000,Charging,-22,4329822,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:20:58.090606,1087,500000,0,0,0,250,4389899,-970987,173584,3039000,-478027,0,1,3039000,91,4400000,0,1504198,4250494,4332508,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,627,53873,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-478027,0,0,Normal,Fast,91,Good,6,3000000,Charging,-22,4332264,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:21:24.645914,1114,500000,0,0,0,250,4389899,-967266,173584,3039000,-478027,0,1,3039000,92,4400000,0,1507919,4254889,4334705,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,396,54376,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,300,1,-478027,0,0,Normal,Fast,92,Good,6,3000000,Charging,-22,4334705,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:21:55.591606,1145,500000,0,0,0,250,4389899,-963177,174804,3039000,-474609,0,1,3039000,92,4400000,0,1512009,4254889,4336170,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,445,54376,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,1919425536,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,255,0,812,1,0,0,0,0,0,-474609,0,0,None,N/A,92,Good,6,3000000,Discharging,-22,4336170,Cool,Li-ion,0,1,-22,0,
1970-03-26-08:21:55.741047,1145,500000,0,0,0,250,4389899,-963177,174804,3039000,-474609,0,1,3039000,92,4400000,0,1512009,4254889,4336170,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,445,54376,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,-1942243584,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,255,0,812,1,0,0,0,0,0,-474609,0,0,None,N/A,92,Good,6,3000000,Discharging,-22,4336170,Cool,Li-ion,0,1,-22,0,
1970-03-26-08:21:55.780566,1145,500000,0,0,0,250,4389899,-963177,174804,3039000,-474609,0,1,3039000,92,4400000,0,1512009,4254889,4336170,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,445,54376,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,1905292544,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,255,0,812,1,0,0,0,0,0,-474609,0,0,None,N/A,92,Good,6,3000000,Discharging,-22,4336170,Cool,Li-ion,0,1,-22,0,
1970-03-26-08:21:55.809695,1145,500000,0,0,0,250,4389899,-963177,174804,3039000,-474609,0,1,3039000,92,4400000,0,1512009,4254889,4336170,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,445,54376,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,-1568246016,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,255,0,812,1,0,0,0,0,0,-474609,0,0,None,N/A,92,Good,6,3000000,Discharging,-22,4336170,Cool,Li-ion,0,1,-22,0,
1970-03-26-08:46:33.490121,2622,500000,0,0,0,240,4389899,-974071,176269,3039000,20507,0,1,3039000,92,4400000,0,1501114,4246588,4256092,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,4270,54376,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,1424561152,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,240,-22,255,0,812,1,0,0,0,0,0,20507,0,0,None,N/A,92,Good,6,3000000,Discharging,-22,4256092,Cool,Li-ion,0,1,-22,0,
1970-03-26-09:33:54.402251,5463,500000,0,0,0,240,4389899,-992797,167479,3039000,25878,0,1,3039000,92,4400000,0,1482388,4250983,4249500,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,4273,54376,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,1076233984,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,240,-22,255,0,812,1,0,0,0,0,0,25878,0,0,None,N/A,92,Good,6,3000000,Discharging,-22,4249500,Cool,Li-ion,0,1,-22,0,
1970-03-26-10:22:30.222766,8379,500000,0,0,0,240,4389899,-1011972,167235,3039000,187988,0,1,3039000,92,4400000,0,1463213,4248053,4227284,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,4274,54376,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,1076240128,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,240,-22,255,0,812,1,0,0,0,0,0,187988,0,0,None,N/A,92,Good,6,3000000,Discharging,-22,4227284,Cool,Li-ion,0,1,-22,0,
1970-03-26-10:33:52.793674,9062,500000,0,0,0,240,4389899,-1016944,168457,3039000,35156,0,1,3039000,92,4400000,0,1458241,4249029,4243885,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,4275,54376,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,1949652736,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,240,-22,255,0,812,1,0,0,0,0,0,35156,0,0,None,N/A,92,Good,6,3000000,Discharging,-22,4243885,Cool,Li-ion,0,1,-22,0,
1970-03-26-11:16:59.354397,11648,500000,0,0,0,240,4389899,-1034021,167479,3039000,20996,0,1,3039000,92,4400000,0,1441164,4244635,4243885,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,4277,54376,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,963968512,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,240,-22,255,0,812,1,0,0,0,0,0,20996,0,0,None,N/A,92,Good,6,3000000,Discharging,-22,4243885,Cool,Li-ion,0,1,-22,0,
1970-03-26-12:18:27.390213,15336,500000,0,0,0,240,4389899,-1059008,169189,3039000,36621,0,1,3039000,92,4400000,0,1416177,4240240,4237782,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,4278,54376,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,1424929536,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,240,-22,255,0,812,1,0,0,0,0,0,36621,0,0,None,N/A,92,Good,6,3000000,Discharging,-22,4237782,Cool,Li-ion,0,1,-22,0,
1970-03-26-12:53:02.563721,17412,500000,0,0,0,240,4389899,-1074143,167479,3039000,23437,0,1,3039000,92,4400000,0,1401042,4238776,4237537,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,4280,54376,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,1075965184,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,240,-22,255,0,812,1,0,0,0,0,0,23437,0,0,None,N/A,92,Good,6,3000000,Discharging,-22,4237537,Cool,Li-ion,0,1,-22,0,

Phone powered on Date =1970-03-31-07:49:02.256891
Phone Up Time(Seconds) =63
Phone Flash Version =payton-userdebug 7.1.1 NPW26.83-29 86 intcfg,test-keys
Phone boot mode =normal

TimeStamp,UpTime,dc_current_max,dc_online,dc_voltage_now,dc_present,bms_temp,bms_constant_charge_voltage,bms_charge_now_raw,bms_resistance,bms_charge_full_design,bms_current_now,bms_charge_now,bms_soc_reporting_ready,bms_charge_full,bms_capacity,bms_voltage_max_design,bms_debug_battery,bms_charge_counter,bms_voltage_ocv,bms_voltage_now,bms_battery_type,bms_cycle_count,bms_time_to_full_avg,bms_time_to_empty_avg,bms_resistance_id,bms_cycle_count_id,usb_real_type,usb_boost_current,usb_hw_current_max,usb_system_temp_level,usb_pd_current_max,usb_input_current_settled,usb_current_max,usb_typec_power_role,usb_num_system_temp_levels,usb_typec_mode,usb_input_current_now,usb_online,usb_voltage_max,usb_voltage_min,usb_voltage_now,usb_pe_start,usb_typec_cc_orientation,usb_pd_allowed,usb_pd_active,usb_ctm_current_max,usb_pr_swap,usb_present,main_fcc_delta,main_input_current_settled,main_current_max,main_input_voltage_settled,main_constant_charge_current_max,main_voltage_max,usbeb_current_max,usbeb_online,usbeb_present,wireless_system_temp_level,wireless_current_max,wireless_num_system_temp_levels,wireless_online,wireless_present,battery_age,battery_temp,battery_voltage_qnovo,battery_step_charging_step,battery_dp_dm,battery_charger_temp_max,battery_battery_charging_enabled,battery_input_suspend,battery_system_temp_level,battery_set_ship_mode,battery_rerun_aicl,battery_input_current_limited,battery_current_now,battery_parallel_disable,battery_charge_done,battery_charge_rate,battery_charge_type,battery_capacity,battery_health,battery_num_system_temp_levels,battery_constant_charge_current_max,battery_status,battery_voltage_max,battery_voltage_now,battery_die_health,battery_technology,battery_step_charging_enabled,battery_present,battery_current_qnovo,pc_port_online,
1970-03-31-07:49:02.301705,63,500000,0,0,0,240,4389899,-1091649,183838,3039000,147949,0,1,3039000,91,4400000,0,1383536,4232916,4196278,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,5035,19019,245000,1,Unknown,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,411466496,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,240,-22,255,0,812,1,0,0,0,0,0,147949,0,0,None,N/A,91,Good,6,3000000,Discharging,-22,4196278,Cool,Li-ion,0,1,-22,0,
1970-03-31-08:06:45.333473,1126,500000,0,0,0,240,4389899,-1099174,181152,3039000,22949,0,1,3039000,91,4400000,0,1376011,4228033,4223133,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,5001,53873,245000,1,Unknown,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,1950302976,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,240,-22,255,0,812,1,0,0,0,0,0,22949,0,0,None,N/A,91,Good,6,3000000,Discharging,-22,4223133,Cool,Li-ion,0,1,-22,0,
1970-03-31-08:13:05.973919,1507,500000,0,0,0,240,4389899,-1102655,179931,3039000,228515,0,1,3039000,91,4400000,0,1372530,4228033,4196766,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,5017,35363,245000,1,Unknown,0,0,0,-22,0,-22,dual power role,0,Source attached (default current),50649,1,5000000,5000000,5019531,1,1,1,0,-22,0,1,0,225000,100000,5000000,3000000,4200000,500000,0,0,0,500000,0,0,0,100,240,-22,0,0,812,1,0,0,0,0,282,0,269042,0,0,Normal,Taper,91,Good,6,3000000,Charging,-22,4188465,Cool,Li-ion,0,1,-22,1,
1970-03-31-08:13:07.638880,1508,500000,0,0,0,240,4389899,-1102889,180175,3039000,269042,0,1,3039000,91,4400000,0,1372296,4228033,4188465,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,0,30036,245000,1,USB,0,275000,0,-22,275000,500000,dual power role,0,Source attached (default current),13813,0,5000000,5000000,5097656,1,1,1,0,-22,0,1,0,275000,500000,5000000,3000000,4200000,500000,0,0,0,500000,0,0,0,100,240,-22,0,0,812,1,0,0,0,0,282,0,269042,0,0,Normal,Taper,91,Good,6,3000000,Charging,-22,4188465,Cool,Li-ion,0,1,-22,1,
1970-03-31-08:13:08.261896,1509,500000,0,0,0,240,4389899,-1102889,180175,3039000,269042,0,1,3039000,91,4400000,0,1372296,4228033,4188465,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,0,30036,245000,1,USB,0,275000,0,-22,275000,500000,dual power role,0,Source attached (default current),0,0,5000000,5000000,5078125,1,1,1,0,-22,0,1,0,275000,500000,5000000,3000000,4200000,500000,0,0,0,500000,0,0,0,100,240,-22,0,0,812,1,0,0,0,0,282,0,269042,0,0,Normal,Taper,91,Good,6,3000000,Charging,-22,4188465,Cool,Li-ion,0,1,-22,1,
1970-03-31-08:13:08.866775,1509,500000,0,0,0,240,4389899,-1102889,180175,3039000,269042,0,1,3039000,91,4400000,0,1372296,4228033,4188465,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,0,30036,245000,1,USB,0,275000,0,-22,275000,500000,dual power role,0,Source attached (default current),0,0,5000000,5000000,5097656,1,1,1,0,-22,0,1,0,275000,500000,5000000,3000000,4200000,500000,0,0,0,500000,0,0,0,100,240,-22,0,0,812,1,0,0,0,0,278,0,264160,0,0,Normal,Taper,91,Good,6,3000000,Charging,-22,4188954,Cool,Li-ion,0,1,-22,1,
1970-03-31-08:13:09.541642,1510,500000,0,0,0,240,4389899,-1102998,180175,3039000,264160,0,1,3039000,91,4400000,0,1372187,4226568,4188954,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,0,30036,245000,1,USB,0,275000,0,-22,275000,500000,dual power role,0,Source attached (default current),0,0,5000000,5000000,5097656,1,1,1,0,-22,0,1,0,275000,500000,5000000,3000000,4200000,500000,0,0,0,500000,0,0,0,100,240,-22,0,0,812,1,0,0,0,0,278,0,264160,0,0,Normal,Taper,91,Good,6,3000000,Charging,-22,4188954,Cool,Li-ion,0,1,-22,1,
1970-03-31-08:13:10.250445,1511,500000,0,0,0,240,4389899,-1102998,180175,3039000,264160,0,1,3039000,91,4400000,0,1372187,4226568,4188954,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,0,30036,245000,1,USB,0,275000,0,-22,275000,500000,dual power role,0,Source attached (default current),0,0,5000000,5000000,5097656,1,1,1,0,-22,0,1,0,275000,500000,5000000,3000000,4200000,500000,0,0,0,500000,0,0,0,100,240,-22,0,0,812,1,0,0,0,0,278,0,206542,0,0,Normal,Taper,91,Good,6,3000000,Charging,-22,4196034,Cool,Li-ion,0,1,-22,1,
1970-03-31-08:13:10.858527,1511,500000,0,0,0,240,4389899,-1103083,180175,3039000,206542,0,1,3039000,91,4400000,0,1372102,4226568,4196034,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,0,30036,245000,1,USB,0,275000,0,-22,275000,500000,dual power role,0,Source attached (default current),0,0,5000000,5000000,5097656,1,1,1,0,-22,0,1,0,275000,500000,5000000,3000000,4200000,500000,0,0,0,500000,0,0,0,100,240,-22,0,0,812,1,0,0,0,0,278,0,206542,0,0,Normal,Taper,91,Good,6,3000000,Charging,-22,4196034,Cool,Li-ion,0,1,-22,1,
1970-03-31-08:13:11.509386,1512,500000,0,0,0,240,4389899,-1103083,180175,3039000,206542,0,1,3039000,91,4400000,0,1372102,4226568,4196034,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,0,30036,245000,1,USB,0,275000,0,-22,275000,500000,dual power role,0,Source attached (default current),0,0,5000000,5000000,5097656,1,1,1,0,-22,0,1,0,275000,500000,5000000,3000000,4200000,500000,0,0,0,500000,0,0,0,100,240,-22,0,0,812,1,0,0,0,0,278,0,193359,0,0,Normal,Taper,91,Good,6,3000000,Charging,-22,4197499,Cool,Li-ion,0,1,-22,1,
1970-03-31-08:13:12.515018,1513,500000,0,0,0,240,4389899,-1103163,180175,3039000,193359,0,1,3039000,91,4400000,0,1372022,4226568,4197499,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,0,30036,245000,1,USB,0,275000,0,-22,275000,500000,sink,0,Source attached (default current),0,0,5000000,5000000,5097656,1,1,1,0,-22,0,1,0,275000,500000,5000000,3000000,4200000,500000,0,0,0,500000,0,0,0,100,240,-22,0,0,812,1,0,0,0,0,278,0,182128,0,0,Normal,Taper,91,Good,6,3000000,Charging,-22,4198719,Cool,Li-ion,0,1,-22,1,
1970-03-31-08:13:13.530094,1514,500000,0,0,0,240,4389899,-1103238,180175,3039000,182128,0,1,3039000,91,4400000,0,1371947,4226568,4198719,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,0,30036,245000,1,USB,0,275000,0,-22,275000,500000,sink,0,Source attached (default current),50649,0,5000000,5000000,5078125,1,1,1,0,-22,0,1,0,275000,500000,5000000,3000000,4200000,500000,0,0,0,500000,0,0,0,100,240,-22,0,0,812,1,0,0,0,0,282,0,182128,0,0,Normal,Taper,91,Good,6,3000000,Charging,-22,4198719,Cool,Li-ion,0,1,-22,1,
1970-03-31-08:13:14.390196,1515,500000,0,0,0,240,4389899,-1103238,180175,3039000,182128,0,1,3039000,91,4400000,0,1371947,4226568,4198719,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,0,30036,245000,1,USB,0,275000,0,-22,275000,500000,sink,0,Source attached (default current),0,0,5000000,5000000,5097656,1,1,1,0,-22,0,1,0,275000,500000,5000000,3000000,4200000,500000,0,0,0,500000,0,0,0,100,240,-22,0,0,812,1,0,0,0,0,278,0,225585,0,0,Normal,Taper,91,Good,6,3000000,Charging,-22,4192616,Cool,Li-ion,0,1,-22,1,
1970-03-31-08:13:15.207000,1516,500000,0,0,0,240,4389899,-1103331,180175,3039000,225585,0,1,3039000,91,4400000,0,1371854,4226568,4192616,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,0,30036,245000,1,USB,0,275000,0,-22,275000,500000,sink,0,Source attached (default current),0,0,5000000,5000000,5097656,1,1,1,0,-22,0,1,0,275000,500000,5000000,3000000,4200000,500000,0,0,0,500000,0,0,0,100,240,-22,0,0,812,1,0,0,0,0,278,0,225585,0,0,Normal,Taper,91,Good,6,3000000,Charging,-22,4192616,Cool,Li-ion,0,1,-22,1,
1970-03-31-08:13:16.021471,1517,500000,0,0,0,240,4389899,-1103331,180175,3039000,225585,0,1,3039000,91,4400000,0,1371854,4226568,4192616,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,0,30036,245000,1,USB,0,275000,0,-22,275000,500000,sink,0,Source attached (default current),0,0,5000000,5000000,5097656,1,1,1,0,-22,0,1,0,275000,500000,5000000,3000000,4200000,500000,0,0,0,500000,0,0,0,100,240,-22,0,0,812,1,0,0,0,0,278,0,133300,0,0,Normal,Taper,91,Good,6,3000000,Charging,-22,4203114,Cool,Li-ion,0,1,-22,1,
